cluster,gene,,,,,,,,,,,,,,,,
8,JJAHEJNG_00008,AGELIOHP_00007,GMIBJNNK_00008,IKJBLBIK_00009,KAFMMDNG_00009,LJJJCJKM_00007,EJFJIICA_00009,POJEAIJC_00009,,,,,,,,,
1,BOPJEMOM_00035,,,,,,,,,,,,,,,,
2,AHBMAPJE_00055,EHOOANAO_00066,,,,,,,,,,,,,,,
1,CGHAHJMC_00024,,,,,,,,,,,,,,,,
1,DENJFJGE_00021,,,,,,,,,,,,,,,,
1,KAFMMDNG_00014,,,,,,,,,,,,,,,,
1,AHBMAPJE_00024,,,,,,,,,,,,,,,,
1,KCOELLMG_00005,,,,,,,,,,,,,,,,
1,KCOELLMG_00043,,,,,,,,,,,,,,,,
4,MFMLEMAL_00006,CDHGIKDO_00005,JIAHOEME_00006,LCOCJHGB_00006,,,,,,,,,,,,,
6,CIDHKLLJ_00007,DINEAAHN_00007,MGICCDHI_00007,OCFEKFOI_00007,PNMLNJBE_00007,BDFALBBM_00007,,,,,,,,,,,
2,AAMILBOI_00006,CAFLMJIC_00096,,,,,,,,,,,,,,,
3,FKFNBKLF_00006,CAFLMJIC_00116,BPDMCOHN_00006,,,,,,,,,,,,,,
2,GHCIEDJE_00003,FBFNHGHC_00013,,,,,,,,,,,,,,,
1,BOPJEMOM_00084,,,,,,,,,,,,,,,,
3,BOPJEMOM_00067,FIMMPJNN_00008,DGPDLLBB_00008,,,,,,,,,,,,,,
1,EFEAKEDL_00033,,,,,,,,,,,,,,,,
2,EFEAKEDL_00010,DENJFJGE_00015,,,,,,,,,,,,,,,
1,BLHOFFBM_00012,,,,,,,,,,,,,,,,
1,MDFJFFIF_00071,,,,,,,,,,,,,,,,
1,MBJHDCJA_00028,,,,,,,,,,,,,,,,
1,PNMLNJBE_00016,,,,,,,,,,,,,,,,
1,GFNEAOIK_00046,,,,,,,,,,,,,,,,
1,CAFLMJIC_00003,,,,,,,,,,,,,,,,
1,CAFLMJIC_00045,,,,,,,,,,,,,,,,
2,MDFJFFIF_00040,PDHDOIKH_00031,,,,,,,,,,,,,,,
1,EFEAKEDL_00052,,,,,,,,,,,,,,,,
2,PDHDOIKH_00054,MDFJFFIF_00063,,,,,,,,,,,,,,,
1,KCOELLMG_00041,,,,,,,,,,,,,,,,
6,KPGKJBEP_00004,FCAOMNPL_00004,DDBEDCGG_00006,GMOEFFOK_00007,HMJGHHMJ_00009,OOHHBMED_00015,,,,,,,,,,,
1,MBJHDCJA_00015,,,,,,,,,,,,,,,,
1,CMLBKDKH_00074,,,,,,,,,,,,,,,,
1,AHBMAPJE_00049,,,,,,,,,,,,,,,,
1,DENJFJGE_00023,,,,,,,,,,,,,,,,
1,PKFPGIHL_00039,,,,,,,,,,,,,,,,
3,ADGJDBML_00002,MDFJFFIF_00061,PDHDOIKH_00052,,,,,,,,,,,,,,
2,NNNJPOIF_00040,AAMILBOI_00061,,,,,,,,,,,,,,,
1,CMLBKDKH_00060,,,,,,,,,,,,,,,,
1,EHOOANAO_00047,,,,,,,,,,,,,,,,
1,EHOOANAO_00022,,,,,,,,,,,,,,,,
1,CAFLMJIC_00143,,,,,,,,,,,,,,,,
1,CAFLMJIC_00105,,,,,,,,,,,,,,,,
5,CDKBLHKE_00001,HCOBJECM_00001,IOCALNBG_00001,MEGLDCKF_00001,AHOILIMA_00001,,,,,,,,,,,,
1,CAFLMJIC_00001,,,,,,,,,,,,,,,,
1,PPEAPJEI_00001,,,,,,,,,,,,,,,,
3,AAMILBOI_00023,CAFLMJIC_00079,NNNJPOIF_00002,,,,,,,,,,,,,,
1,BOPJEMOM_00110,,,,,,,,,,,,,,,,
1,GFNEAOIK_00054,,,,,,,,,,,,,,,,
2,PNPDPCJG_00001,HOHICCDL_00003,,,,,,,,,,,,,,,
1,MDFJFFIF_00073,,,,,,,,,,,,,,,,
1,EFEAKEDL_00031,,,,,,,,,,,,,,,,
2,AAMILBOI_00069,CAFLMJIC_00034,,,,,,,,,,,,,,,
1,PPEAPJEI_00026,,,,,,,,,,,,,,,,
3,CIEIPNNI_00002,CNEAMKEG_00033,IBPBOOHP_00033,,,,,,,,,,,,,,
1,CAFLMJIC_00026,,,,,,,,,,,,,,,,
3,CAFLMJIC_00059,NNNJPOIF_00023,AAMILBOI_00044,,,,,,,,,,,,,,
1,PKFPGIHL_00002,,,,,,,,,,,,,,,,
1,GFNEAOIK_00025,,,,,,,,,,,,,,,,
2,NNNJPOIF_00007,AAMILBOI_00028,,,,,,,,,,,,,,,
3,BPDMCOHN_00007,CAFLMJIC_00117,FKFNBKLF_00007,,,,,,,,,,,,,,
5,KPFLFOMC_00006,KNBJAHMG_00006,OOHHBMED_00023,BBCIJOPN_00006,MKBEIGGD_00006,,,,,,,,,,,,
2,FANIDGOH_00025,COBEFPMI_00032,,,,,,,,,,,,,,,
3,LPJIBDKK_00005,GLEPIHLP_00007,COBEFPMI_00051,,,,,,,,,,,,,,
3,DGPDLLBB_00065,BOPJEMOM_00010,FIMMPJNN_00065,,,,,,,,,,,,,,
6,PODMHCNB_00001,IFAAAHMD_00006,LKIPDCDL_00001,AEAFPCAL_00001,CKIFJHEA_00003,AGBBPLPD_00003,,,,,,,,,,,
1,MBJHDCJA_00037,,,,,,,,,,,,,,,,
1,KCOELLMG_00014,,,,,,,,,,,,,,,,
5,CMLBKDKH_00010,DOACAIIE_00003,GJOHIMGI_00003,FBIDEFON_00003,MKBNMLOM_00003,,,,,,,,,,,,
1,CAFLMJIC_00080,,,,,,,,,,,,,,,,
2,EJFJIICA_00021,IKJBLBIK_00021,,,,,,,,,,,,,,,
1,CMLBKDKH_00033,,,,,,,,,,,,,,,,
2,COBEFPMI_00037,FANIDGOH_00030,,,,,,,,,,,,,,,
3,LGJHLHJI_00006,MDFJFFIF_00038,PDHDOIKH_00029,,,,,,,,,,,,,,
2,DENJFJGE_00019,EFEAKEDL_00014,,,,,,,,,,,,,,,
1,PKFPGIHL_00020,,,,,,,,,,,,,,,,
4,KDAPJLLE_00009,BLHOFFBM_00009,DELJAAJL_00007,GGDNMJNA_00005,,,,,,,,,,,,,
2,IOJIKLIK_00011,GHMGBAEI_00011,,,,,,,,,,,,,,,
1,EGALHOAJ_00012,,,,,,,,,,,,,,,,
1,BOPJEMOM_00099,,,,,,,,,,,,,,,,
2,MJNGFAHC_00001,APIDFFDB_00001,,,,,,,,,,,,,,,
9,MFDAJPNO_00009,AOKLCGBP_00006,EJFJIICA_00037,DPNMAKPO_00004,PJLGEPAM_00004,MJBPLCNM_00003,HCNAFKMD_00003,LLGBBFNI_00003,KLDBMHLK_00009,,,,,,,,
2,DGPDLLBB_00037,FIMMPJNN_00037,,,,,,,,,,,,,,,
3,CAFLMJIC_00077,NNNJPOIF_00004,AAMILBOI_00025,,,,,,,,,,,,,,
1,AIALGFFB_00031,,,,,,,,,,,,,,,,
10,AOKLCGBP_00004,MFDAJPNO_00007,LLGBBFNI_00001,HCNAFKMD_00001,MJBPLCNM_00001,PJLGEPAM_00002,AGMHEKLN_00004,DPNMAKPO_00002,EJFJIICA_00035,KLDBMHLK_00007,,,,,,,
3,IBPBOOHP_00035,CNEAMKEG_00035,CIEIPNNI_00005,,,,,,,,,,,,,,
3,COBEFPMI_00004,DCPLLAOP_00004,GFNEAOIK_00005,,,,,,,,,,,,,,
2,GHMGBAEI_00009,IOJIKLIK_00009,,,,,,,,,,,,,,,
1,EHOOANAO_00075,,,,,,,,,,,,,,,,
1,AHBMAPJE_00008,,,,,,,,,,,,,,,,
3,FIMMPJNN_00035,BOPJEMOM_00040,DGPDLLBB_00035,,,,,,,,,,,,,,
3,CGHAHJMC_00008,MNOCLFAP_00008,MFOEDGJP_00008,,,,,,,,,,,,,,
3,DGPDLLBB_00004,BOPJEMOM_00071,FIMMPJNN_00004,,,,,,,,,,,,,,
1,AIALGFFB_00010,,,,,,,,,,,,,,,,
4,CIENGLJJ_00004,LBIPJCMD_00008,OFJEEBPC_00003,EJFNCMDJ_00001,,,,,,,,,,,,,
2,MDFJFFIF_00007,LGJHLHJI_00028,,,,,,,,,,,,,,,
1,LGJHLHJI_00023,,,,,,,,,,,,,,,,
2,MJNGFAHC_00003,APIDFFDB_00003,,,,,,,,,,,,,,,
4,CAFLMJIC_00114,BPDMCOHN_00004,FKFNBKLF_00004,GLMMBHIE_00002,,,,,,,,,,,,,
2,IOJIKLIK_00030,GHMGBAEI_00030,,,,,,,,,,,,,,,
2,IOJIKLIK_00013,GHMGBAEI_00013,,,,,,,,,,,,,,,
1,MBJHDCJA_00004,,,,,,,,,,,,,,,,
1,GFNEAOIK_00068,,,,,,,,,,,,,,,,
2,FIMMPJNN_00067,DGPDLLBB_00067,,,,,,,,,,,,,,,
1,GFNEAOIK_00072,,,,,,,,,,,,,,,,
1,CMLBKDKH_00031,,,,,,,,,,,,,,,,
1,EJFJIICA_00023,,,,,,,,,,,,,,,,
2,GHMGBAEI_00032,IOJIKLIK_00032,,,,,,,,,,,,,,,
3,PDHDOIKH_00043,PPEAPJEI_00017,MDFJFFIF_00052,,,,,,,,,,,,,,
1,HCOBJECM_00014,,,,,,,,,,,,,,,,
1,AHBMAPJE_00065,,,,,,,,,,,,,,,,
2,CAFLMJIC_00125,IEDMLBHG_00007,,,,,,,,,,,,,,,
1,EHOOANAO_00002,,,,,,,,,,,,,,,,
4,MFDAJPNO_00013,DPNMAKPO_00008,PJLGEPAM_00008,EJFJIICA_00041,,,,,,,,,,,,,
7,BLNAMFJI_00005,PLPEKCAF_00005,GBPBBHJG_00005,OLLBDPFH_00005,EFCNCDAE_00005,CFLMPIEH_00005,IJBBBJFL_00005,,,,,,,,,,
1,DENJFJGE_00003,,,,,,,,,,,,,,,,
1,DENJFJGE_00045,,,,,,,,,,,,,,,,
1,KDAPJLLE_00013,,,,,,,,,,,,,,,,
1,GFNEAOIK_00043,,,,,,,,,,,,,,,,
1,OCFEKFOI_00013,,,,,,,,,,,,,,,,
5,CNEAMKEG_00004,IBPBOOHP_00004,PAJFPAMC_00003,KHDAMHGJ_00003,EOLKNJBM_00003,,,,,,,,,,,,
1,PKFPGIHL_00022,,,,,,,,,,,,,,,,
5,FBFNHGHC_00016,GHCIEDJE_00006,HMJGHHMJ_00003,GMOEFFOK_00001,OOHHBMED_00009,,,,,,,,,,,,
3,IKJBLBIK_00013,KAFMMDNG_00013,EJFJIICA_00013,,,,,,,,,,,,,,
1,AHBMAPJE_00037,,,,,,,,,,,,,,,,
1,CAFLMJIC_00006,,,,,,,,,,,,,,,,
3,PPEAPJEI_00006,MDFJFFIF_00045,PDHDOIKH_00036,,,,,,,,,,,,,,
2,CAFLMJIC_00082,AAMILBOI_00020,,,,,,,,,,,,,,,
1,EFEAKEDL_00036,,,,,,,,,,,,,,,,
4,EPIDIIBF_00005,AMIHLCIC_00005,JIAHOEME_00015,NPIJGLCM_00005,,,,,,,,,,,,,
4,FKFNBKLF_00003,BPDMCOHN_00003,CAFLMJIC_00113,GLMMBHIE_00003,,,,,,,,,,,,,
3,OGDJKJFC_00004,JKGLGNOA_00003,COABHCKC_00002,,,,,,,,,,,,,,
2,AAMILBOI_00003,CAFLMJIC_00099,,,,,,,,,,,,,,,
1,KCOELLMG_00018,,,,,,,,,,,,,,,,
1,EHOOANAO_00039,,,,,,,,,,,,,,,,
1,EGALHOAJ_00010,,,,,,,,,,,,,,,,
1,CAFLMJIC_00021,,,,,,,,,,,,,,,,
1,PPEAPJEI_00021,,,,,,,,,,,,,,,,
1,KCOELLMG_00025,,,,,,,,,,,,,,,,
1,AHBMAPJE_00004,,,,,,,,,,,,,,,,
6,HFFEDDFJ_00004,MKPCJEJK_00005,CHGBHGMI_00006,CNEAMKEG_00045,EBNOFCCN_00004,CIEIPNNI_00016,,,,,,,,,,,
2,IOJIKLIK_00051,AHBMAPJE_00009,,,,,,,,,,,,,,,
4,CGHAHJMC_00004,MNOCLFAP_00004,MFOEDGJP_00004,EGALHOAJ_00014,,,,,,,,,,,,,
3,CNEAMKEG_00037,CIEIPNNI_00007,IBPBOOHP_00037,,,,,,,,,,,,,,
1,DENJFJGE_00001,,,,,,,,,,,,,,,,
4,GGDNMJNA_00002,DELJAAJL_00004,BLHOFFBM_00006,KDAPJLLE_00006,,,,,,,,,,,,,
1,DENJFJGE_00059,,,,,,,,,,,,,,,,
8,MFDAJPNO_00011,EJFJIICA_00039,DPNMAKPO_00006,PJLGEPAM_00006,HCNAFKMD_00005,GBJONDLN_00001,LLGBBFNI_00005,AOKLCGBP_00008,,,,,,,,,
1,DENJFJGE_00026,,,,,,,,,,,,,,,,
1,CMLBKDKH_00050,,,,,,,,,,,,,,,,
2,MOBHADPN_00001,LEMLAGCJ_00001,,,,,,,,,,,,,,,
3,COBEFPMI_00008,FANIDGOH_00001,GFNEAOIK_00009,,,,,,,,,,,,,,
3,PDHDOIKH_00041,MDFJFFIF_00050,PPEAPJEI_00015,,,,,,,,,,,,,,
1,AHOILIMA_00019,,,,,,,,,,,,,,,,
1,PPEAPJEI_00023,,,,,,,,,,,,,,,,
1,CAFLMJIC_00023,,,,,,,,,,,,,,,,
1,AAMILBOI_00001,,,,,,,,,,,,,,,,
1,MBJHDCJA_00008,,,,,,,,,,,,,,,,
1,GFNEAOIK_00064,,,,,,,,,,,,,,,,
2,AIALGFFB_00012,BOPJEMOM_00108,,,,,,,,,,,,,,,
1,FKFNBKLF_00001,,,,,,,,,,,,,,,,
1,CNEAMKEG_00065,,,,,,,,,,,,,,,,
2,NNNJPOIF_00038,AAMILBOI_00059,,,,,,,,,,,,,,,
3,DCPLLAOP_00002,COBEFPMI_00002,GFNEAOIK_00003,,,,,,,,,,,,,,
2,FANIDGOH_00014,COBEFPMI_00021,,,,,,,,,,,,,,,
1,MDFJFFIF_00076,,,,,,,,,,,,,,,,
1,GFNEAOIK_00070,,,,,,,,,,,,,,,,
3,CAFLMJIC_00118,FKFNBKLF_00008,BPDMCOHN_00008,,,,,,,,,,,,,,
1,CAFLMJIC_00069,,,,,,,,,,,,,,,,
4,DOACAIIE_00001,GJOHIMGI_00001,CMLBKDKH_00008,MKBNMLOM_00001,,,,,,,,,,,,,
3,IKJBLBIK_00011,KAFMMDNG_00011,EJFJIICA_00011,,,,,,,,,,,,,,
3,AAMILBOI_00026,CAFLMJIC_00076,NNNJPOIF_00005,,,,,,,,,,,,,,
1,GFNEAOIK_00041,,,,,,,,,,,,,,,,
1,EGALHOAJ_00019,,,,,,,,,,,,,,,,
1,BOPJEMOM_00092,,,,,,,,,,,,,,,,
3,MFDAJPNO_00002,EJFJIICA_00030,KLDBMHLK_00002,,,,,,,,,,,,,,
2,NNNJPOIF_00037,AAMILBOI_00058,,,,,,,,,,,,,,,
1,EHOOANAO_00013,,,,,,,,,,,,,,,,
1,EHOOANAO_00030,,,,,,,,,,,,,,,,
1,MDFJFFIF_00004,,,,,,,,,,,,,,,,
1,LMPLBELI_00001,,,,,,,,,,,,,,,,
2,GMIBJNNK_00009,AGELIOHP_00008,,,,,,,,,,,,,,,
5,CHGBHGMI_00009,CNEAMKEG_00048,CIEIPNNI_00019,MKPCJEJK_00008,HFFEDDFJ_00007,,,,,,,,,,,,
3,FIMMPJNN_00064,BOPJEMOM_00011,DGPDLLBB_00064,,,,,,,,,,,,,,
1,MBJHDCJA_00007,,,,,,,,,,,,,,,,
2,KDAPJLLE_00002,BLHOFFBM_00002,,,,,,,,,,,,,,,
2,DENJFJGE_00012,EFEAKEDL_00007,,,,,,,,,,,,,,,
1,AIALGFFB_00026,,,,,,,,,,,,,,,,
3,MOFEPKCN_00001,KOPLHBGH_00001,PAONDKHO_00001,,,,,,,,,,,,,,
5,CDHGIKDO_00004,MFMLEMAL_00005,JIAHOEME_00005,KBLMPEBM_00004,LCOCJHGB_00005,,,,,,,,,,,,
2,CMLBKDKH_00045,PGMEDMML_00002,,,,,,,,,,,,,,,
1,CMLBKDKH_00003,,,,,,,,,,,,,,,,
2,COBEFPMI_00007,GFNEAOIK_00008,,,,,,,,,,,,,,,
5,FCAOMNPL_00006,HMJGHHMJ_00011,GMOEFFOK_00009,DDBEDCGG_00008,OOHHBMED_00017,,,,,,,,,,,,
3,BOPJEMOM_00014,FIMMPJNN_00061,DGPDLLBB_00061,,,,,,,,,,,,,,
2,AAMILBOI_00012,CAFLMJIC_00090,,,,,,,,,,,,,,,
1,CFLMPIEH_00010,,,,,,,,,,,,,,,,
3,CNEAMKEG_00038,CIEIPNNI_00008,IBPBOOHP_00038,,,,,,,,,,,,,,
3,COBEFPMI_00034,FANIDGOH_00027,GFNEAOIK_00035,,,,,,,,,,,,,,
3,AAMILBOI_00050,CAFLMJIC_00053,NNNJPOIF_00029,,,,,,,,,,,,,,
2,MDFJFFIF_00065,PDHDOIKH_00056,,,,,,,,,,,,,,,
3,CAFLMJIC_00060,NNNJPOIF_00022,AAMILBOI_00043,,,,,,,,,,,,,,
2,GHMGBAEI_00039,IOJIKLIK_00039,,,,,,,,,,,,,,,
1,KCOELLMG_00017,,,,,,,,,,,,,,,,
3,KHDAMHGJ_00001,PAJFPAMC_00001,EOLKNJBM_00001,,,,,,,,,,,,,,
1,AHBMAPJE_00038,,,,,,,,,,,,,,,,
1,CAFLMJIC_00074,,,,,,,,,,,,,,,,
3,FIMMPJNN_00043,BOPJEMOM_00032,DGPDLLBB_00043,,,,,,,,,,,,,,
1,EHOOANAO_00011,,,,,,,,,,,,,,,,
5,LCOCJHGB_00004,KBLMPEBM_00003,JIAHOEME_00004,MFMLEMAL_00004,CDHGIKDO_00003,,,,,,,,,,,,
2,CKIFJHEA_00001,AGBBPLPD_00001,,,,,,,,,,,,,,,
1,CMLBKDKH_00026,,,,,,,,,,,,,,,,
1,AIALGFFB_00003,,,,,,,,,,,,,,,,
4,AHOILIMA_00010,IOCALNBG_00010,HCOBJECM_00010,MEGLDCKF_00010,,,,,,,,,,,,,
8,MKPCJEJK_00020,MJEIIJNA_00005,NDDFKPPL_00011,CNEAMKEG_00060,CHGBHGMI_00021,CIEIPNNI_00031,EEDEHMMM_00006,HFFEDDFJ_00019,,,,,,,,,
1,CMLBKDKH_00059,,,,,,,,,,,,,,,,
2,MJNGFAHC_00010,APIDFFDB_00010,,,,,,,,,,,,,,,
1,PKFPGIHL_00016,,,,,,,,,,,,,,,,
1,DENJFJGE_00050,,,,,,,,,,,,,,,,
1,MBJHDCJA_00034,,,,,,,,,,,,,,,,
1,DGPDLLBB_00085,,,,,,,,,,,,,,,,
3,CIDHKLLJ_00015,PNMLNJBE_00015,BDFALBBM_00015,,,,,,,,,,,,,,
1,CMLBKDKH_00001,,,,,,,,,,,,,,,,
3,EJFNCMDJ_00005,OFJEEBPC_00007,LBIPJCMD_00012,,,,,,,,,,,,,,
3,MOFEPKCN_00003,KOPLHBGH_00003,PAONDKHO_00003,,,,,,,,,,,,,,
2,GHMGBAEI_00002,IOJIKLIK_00002,,,,,,,,,,,,,,,
1,GFNEAOIK_00067,,,,,,,,,,,,,,,,
3,PDHDOIKH_00035,PPEAPJEI_00005,MDFJFFIF_00044,,,,,,,,,,,,,,
1,EHOOANAO_00032,,,,,,,,,,,,,,,,
1,BOPJEMOM_00090,,,,,,,,,,,,,,,,
1,JIAHOEME_00009,,,,,,,,,,,,,,,,
2,FIMMPJNN_00072,DGPDLLBB_00072,,,,,,,,,,,,,,,
1,DENJFJGE_00033,,,,,,,,,,,,,,,,
2,DENJFJGE_00010,EFEAKEDL_00005,,,,,,,,,,,,,,,
1,PKFPGIHL_00029,,,,,,,,,,,,,,,,
1,BOPJEMOM_00046,,,,,,,,,,,,,,,,
1,CMLBKDKH_00019,,,,,,,,,,,,,,,,
1,MDFJFFIF_00008,,,,,,,,,,,,,,,,
3,CGHAHJMC_00007,MNOCLFAP_00007,MFOEDGJP_00007,,,,,,,,,,,,,,
3,CNEAMKEG_00034,CIEIPNNI_00004,IBPBOOHP_00034,,,,,,,,,,,,,,
1,DGPDLLBB_00076,,,,,,,,,,,,,,,,
2,CAFLMJIC_00036,AAMILBOI_00067,,,,,,,,,,,,,,,
1,POJEAIJC_00011,,,,,,,,,,,,,,,,
1,AHBMAPJE_00007,,,,,,,,,,,,,,,,
1,EHOOANAO_00051,,,,,,,,,,,,,,,,
4,KHDAMHGJ_00019,PAJFPAMC_00019,CNEAMKEG_00020,IBPBOOHP_00020,,,,,,,,,,,,,
2,DGPDLLBB_00091,CEGCFJMI_00002,,,,,,,,,,,,,,,
1,EFEAKEDL_00021,,,,,,,,,,,,,,,,
2,AAMILBOI_00010,CAFLMJIC_00092,,,,,,,,,,,,,,,
2,AAMILBOI_00033,NNNJPOIF_00012,,,,,,,,,,,,,,,
1,EHOOANAO_00009,,,,,,,,,,,,,,,,
1,BOPJEMOM_00123,,,,,,,,,,,,,,,,
1,EGALHOAJ_00003,,,,,,,,,,,,,,,,
1,OOHHBMED_00006,,,,,,,,,,,,,,,,
1,CAFLMJIC_00062,,,,,,,,,,,,,,,,
3,AAMILBOI_00052,CAFLMJIC_00051,NNNJPOIF_00031,,,,,,,,,,,,,,
3,BOPJEMOM_00054,FIMMPJNN_00021,DGPDLLBB_00021,,,,,,,,,,,,,,
3,AHBMAPJE_00034,GHMGBAEI_00028,IOJIKLIK_00028,,,,,,,,,,,,,,
3,CAFLMJIC_00078,NNNJPOIF_00003,AAMILBOI_00024,,,,,,,,,,,,,,
1,LBIPJCMD_00004,,,,,,,,,,,,,,,,
2,PGMEDMML_00005,CMLBKDKH_00042,,,,,,,,,,,,,,,
1,DENJFJGE_00031,,,,,,,,,,,,,,,,
3,BOPJEMOM_00025,FIMMPJNN_00050,DGPDLLBB_00050,,,,,,,,,,,,,,
10,EGKGNLGI_00008,GAIDFPLK_00010,DCLJHIOD_00006,OCDLMJCJ_00002,OHJACJIE_00001,GDAEFEPF_00002,JKFAJILD_00006,HLMBFDGP_00002,GHDFECEE_00012,APIDFFDB_00022,,,,,,,
2,COBEFPMI_00038,FANIDGOH_00031,,,,,,,,,,,,,,,
1,AIALGFFB_00019,,,,,,,,,,,,,,,,
2,LJJJCJKM_00009,JJAHEJNG_00010,,,,,,,,,,,,,,,
1,EGALHOAJ_00001,,,,,,,,,,,,,,,,
3,MFOEDGJP_00016,CGHAHJMC_00016,MNOCLFAP_00016,,,,,,,,,,,,,,
2,DENJFJGE_00052,EFEAKEDL_00049,,,,,,,,,,,,,,,
1,BOPJEMOM_00121,,,,,,,,,,,,,,,,
3,AAMILBOI_00031,CAFLMJIC_00071,NNNJPOIF_00010,,,,,,,,,,,,,,
1,MBJHDCJA_00038,,,,,,,,,,,,,,,,
3,MKPCJEJK_00022,CNEAMKEG_00062,HFFEDDFJ_00021,,,,,,,,,,,,,,
1,EFEAKEDL_00023,,,,,,,,,,,,,,,,
2,DGPDLLBB_00093,CEGCFJMI_00004,,,,,,,,,,,,,,,
3,AHOILIMA_00012,IOCALNBG_00012,HCOBJECM_00012,,,,,,,,,,,,,,
3,NNNJPOIF_00008,CAFLMJIC_00073,AAMILBOI_00029,,,,,,,,,,,,,,
1,EHOOANAO_00053,,,,,,,,,,,,,,,,
2,BOPJEMOM_00106,AIALGFFB_00014,,,,,,,,,,,,,,,
1,GLMMBHIE_00005,,,,,,,,,,,,,,,,
3,LGJHLHJI_00009,MDFJFFIF_00035,PDHDOIKH_00026,,,,,,,,,,,,,,
2,DENJFJGE_00016,EFEAKEDL_00011,,,,,,,,,,,,,,,
1,MDFJFFIF_00067,,,,,,,,,,,,,,,,
1,KCOELLMG_00015,,,,,,,,,,,,,,,,
1,BOPJEMOM_00096,,,,,,,,,,,,,,,,
1,MBJHDCJA_00041,,,,,,,,,,,,,,,,
2,GHMGBAEI_00023,IOJIKLIK_00023,,,,,,,,,,,,,,,
2,FANIDGOH_00024,COBEFPMI_00031,,,,,,,,,,,,,,,
1,CAFLMJIC_00128,,,,,,,,,,,,,,,,
3,KPFLFOMC_00009,BBCIJOPN_00009,KNBJAHMG_00009,,,,,,,,,,,,,,
3,BLNAMFJI_00008,CFLMPIEH_00008,GBPBBHJG_00008,,,,,,,,,,,,,,
1,AHBMAPJE_00072,,,,,,,,,,,,,,,,
1,AHBMAPJE_00068,,,,,,,,,,,,,,,,
1,AAMILBOI_00016,,,,,,,,,,,,,,,,
1,DGPDLLBB_00087,,,,,,,,,,,,,,,,
1,PPEAPJEI_00030,,,,,,,,,,,,,,,,
2,CAFLMJIC_00030,AAMILBOI_00073,,,,,,,,,,,,,,,
3,PPEAPJEI_00013,MDFJFFIF_00048,PDHDOIKH_00039,,,,,,,,,,,,,,
1,CAFLMJIC_00013,,,,,,,,,,,,,,,,
1,FBFNHGHC_00003,,,,,,,,,,,,,,,,
1,AIALGFFB_00022,,,,,,,,,,,,,,,,
2,IEDMLBHG_00003,CAFLMJIC_00121,,,,,,,,,,,,,,,
2,NPIJGLCM_00006,EPIDIIBF_00006,,,,,,,,,,,,,,,
1,MBJHDCJA_00043,,,,,,,,,,,,,,,,
1,MBJHDCJA_00005,,,,,,,,,,,,,,,,
1,DGPDLLBB_00101,,,,,,,,,,,,,,,,
3,BOPJEMOM_00073,FIMMPJNN_00002,DGPDLLBB_00002,,,,,,,,,,,,,,
4,CAFLMJIC_00115,BPDMCOHN_00005,FKFNBKLF_00005,GLMMBHIE_00001,,,,,,,,,,,,,
4,CIENGLJJ_00005,LBIPJCMD_00009,OFJEEBPC_00004,EJFNCMDJ_00002,,,,,,,,,,,,,
1,EHOOANAO_00074,,,,,,,,,,,,,,,,
2,GHMGBAEI_00006,IOJIKLIK_00006,,,,,,,,,,,,,,,
1,BOPJEMOM_00100,,,,,,,,,,,,,,,,
1,KCOELLMG_00028,,,,,,,,,,,,,,,,
1,EGALHOAJ_00020,,,,,,,,,,,,,,,,
1,FBFNHGHC_00001,,,,,,,,,,,,,,,,
1,CMLBKDKH_00081,,,,,,,,,,,,,,,,
1,PPEAPJEI_00011,,,,,,,,,,,,,,,,
1,CAFLMJIC_00011,,,,,,,,,,,,,,,,
2,COBEFPMI_00043,FANIDGOH_00036,,,,,,,,,,,,,,,
3,COBEFPMI_00005,DCPLLAOP_00005,GFNEAOIK_00006,,,,,,,,,,,,,,
1,PKFPGIHL_00012,,,,,,,,,,,,,,,,
1,IKJBLBIK_00023,,,,,,,,,,,,,,,,
3,MFOEDGJP_00010,CGHAHJMC_00010,MNOCLFAP_00010,,,,,,,,,,,,,,
1,CMLBKDKH_00022,,,,,,,,,,,,,,,,
1,CMLBKDKH_00047,,,,,,,,,,,,,,,,
1,EHOOANAO_00060,,,,,,,,,,,,,,,,
2,GHMGBAEI_00021,IOJIKLIK_00021,,,,,,,,,,,,,,,
1,AGMHEKLN_00006,,,,,,,,,,,,,,,,
2,EFEAKEDL_00039,DENJFJGE_00042,,,,,,,,,,,,,,,
3,BOPJEMOM_00027,FIMMPJNN_00048,DGPDLLBB_00048,,,,,,,,,,,,,,
3,BOPJEMOM_00042,FIMMPJNN_00033,DGPDLLBB_00033,,,,,,,,,,,,,,
1,PPEAPJEI_00009,,,,,,,,,,,,,,,,
1,CAFLMJIC_00009,,,,,,,,,,,,,,,,
1,EHOOANAO_00036,,,,,,,,,,,,,,,,
1,BDFALBBM_00016,,,,,,,,,,,,,,,,
4,EPIDIIBF_00004,AMIHLCIC_00004,JIAHOEME_00014,NPIJGLCM_00004,,,,,,,,,,,,,
1,AHBMAPJE_00041,,,,,,,,,,,,,,,,
1,PKFPGIHL_00031,,,,,,,,,,,,,,,,
1,DENJFJGE_00044,,,,,,,,,,,,,,,,
1,AHBMAPJE_00070,,,,,,,,,,,,,,,,
1,AIALGFFB_00020,,,,,,,,,,,,,,,,
2,EFEAKEDL_00002,DENJFJGE_00007,,,,,,,,,,,,,,,
1,AHBMAPJE_00064,,,,,,,,,,,,,,,,
