cluster,gene,,,,,,,,,
6,Potential_gene_15:14597..14818_222_bp,Potential_gene_4:1590..1811_222_bp,Potential_gene_15:10267..10488_222_bp,Potential_gene_5:2000..2221_222_bp,Potential_gene_54:84495..84716_222_bp,Potential_gene_24:54204..54425_222_bp,,,,
1,Potential_gene_8:1772..2395_624_bp,,,,,,,,,
3,Potential_gene_12:9964..10902_939_bp,Potential_gene_19:19708..20646_939_bp,Potential_gene_22:19493..20431_939_bp,,,,,,,
3,Potential_gene_74:70297..70881_585_bp,Potential_gene_12:10054..10638_585_bp,Potential_gene_31:30302..30886_585_bp,,,,,,,
1,Potential_gene_29:29627..29956_330_bp,,,,,,,,,
1,Potential_gene_10:6744..7160_417_bp,,,,,,,,,
7,Potential_gene_41:42578..43270_693_bp,Potential_gene_5:4743..5435_693_bp,Potential_gene_2:2000..2692_693_bp,Potential_gene_5:4000..4692_693_bp,Potential_gene_6:5299..5991_693_bp,Potential_gene_8:8625..9317_693_bp,Potential_gene_12:11947..12639_693_bp,,,
4,Potential_gene_16:12836..13837_1002_bp,Potential_gene_3:2955..3956_1002_bp,Potential_gene_5:4682..5683_1002_bp,Potential_gene_1:561..1562_1002_bp,,,,,,
1,Potential_gene_43:37866..38840_975_bp,,,,,,,,,
3,Potential_gene_35:37395..38273_879_bp,Potential_gene_5:7104..7982_879_bp,Potential_gene_37:37395..38273_879_bp,,,,,,,
3,Potential_gene_3:3628..4935_1308_bp,Potential_gene_11:8164..9471_1308_bp,Potential_gene_3:2000..3307_1308_bp,,,,,,,
1,Potential_gene_1:208..414_207_bp,,,,,,,,,
2,Potential_gene_96:93368..93712_345_bp,Potential_gene_8:7417..7761_345_bp,,,,,,,,
1,Potential_gene_48:42374..43717_1344_bp,,,,,,,,,
1,Potential_gene_135:126882..127466_585_bp,,,,,,,,,
3,Potential_gene_3:1395..1988_594_bp,Potential_gene_3:2000..2593_594_bp,Potential_gene_116:112310..112903_594_bp,,,,,,,
3,Potential_gene_43:40596..40880_285_bp,Potential_gene_16:14845..15129_285_bp,Potential_gene_53:50125..50409_285_bp,,,,,,,
2,Potential_gene_72:70761..70949_189_bp,Potential_gene_31:29985..30173_189_bp,,,,,,,,
1,Potential_gene_62:50772..51842_1071_bp,,,,,,,,,
1,Potential_gene_85:96569..97180_612_bp,,,,,,,,,
1,Potential_gene_133:125759..126589_831_bp,,,,,,,,,
1,Potential_gene_15:14277..14510_234_bp,,,,,,,,,
2,Potential_gene_5:2408..2578_171_bp,Potential_gene_6:3359..3529_171_bp,,,,,,,,
2,Potential_gene_95:92898..93365_468_bp,Potential_gene_9:7764..8231_468_bp,,,,,,,,
3,Potential_gene_18:18674..19210_537_bp,Potential_gene_23:20642..21178_537_bp,Potential_gene_13:11113..11649_537_bp,,,,,,,
1,Potential_gene_82:86447..89674_3228_bp,,,,,,,,,
2,Potential_gene_1:1073..1639_567_bp,Potential_gene_92:105976..106542_567_bp,,,,,,,,
1,Potential_gene_42:48236..50767_2532_bp,,,,,,,,,
4,Potential_gene_7:4077..4616_540_bp,Potential_gene_9:6024..6563_540_bp,Potential_gene_11:7290..7829_540_bp,Potential_gene_12:7290..7829_540_bp,,,,,,
2,Potential_gene_9:6432..7121_690_bp,Potential_gene_7:5499..6188_690_bp,,,,,,,,
1,Potential_gene_12:10626..11036_411_bp,,,,,,,,,
2,Potential_gene_3:1691..1882_192_bp,Potential_gene_22:21939..22130_192_bp,,,,,,,,
4,Potential_gene_3:1141..1467_327_bp,Potential_gene_4:2079..2405_327_bp,Potential_gene_16:11436..11762_327_bp,Potential_gene_4:1658..1984_327_bp,,,,,,
1,Potential_gene_21:12978..13925_948_bp,,,,,,,,,
2,Potential_gene_18:11852..12250_399_bp,Potential_gene_24:13739..14137_399_bp,,,,,,,,
4,Potential_gene_4:1483..1986_504_bp,Potential_gene_5:2421..2924_504_bp,Potential_gene_17:11778..12281_504_bp,Potential_gene_5:2000..2503_504_bp,,,,,,
3,Potential_gene_2:1067..1498_432_bp,Potential_gene_4:2000..2431_432_bp,Potential_gene_3:1067..1498_432_bp,,,,,,,
2,Potential_gene_15:7447..7836_390_bp,Potential_gene_10:5560..5949_390_bp,,,,,,,,
4,Potential_gene_4:5059..5280_222_bp,Potential_gene_7:7541..7762_222_bp,Potential_gene_5:6072..6293_222_bp,Potential_gene_12:14396..14617_222_bp,,,,,,
1,Potential_gene_21:14272..14496_225_bp,,,,,,,,,
1,Potential_gene_64:49714..50184_471_bp,,,,,,,,,
1,Potential_gene_7:8608..9399_792_bp,,,,,,,,,
2,Potential_gene_42:46653..47426_774_bp,Potential_gene_34:39397..40170_774_bp,,,,,,,,
1,Potential_gene_52:44820..45107_288_bp,,,,,,,,,
2,Potential_gene_61:69063..71159_2097_bp,Potential_gene_15:15716..17812_2097_bp,,,,,,,,
1,Potential_gene_22:13889..14182_294_bp,,,,,,,,,
2,Potential_gene_60:70471..71478_1008_bp,Potential_gene_16:15597..16604_1008_bp,,,,,,,,
1,Potential_gene_22:25212..26648_1437_bp,,,,,,,,,
1,Potential_gene_31:13194..14381_1188_bp,,,,,,,,,
2,Potential_gene_4:2649..3437_789_bp,Potential_gene_18:18055..18843_789_bp,,,,,,,,
1,Potential_gene_12:8891..10624_1734_bp,,,,,,,,,
1,Potential_gene_40:39917..40231_315_bp,,,,,,,,,
3,Potential_gene_71:68635..69441_807_bp,Potential_gene_15:11494..12300_807_bp,Potential_gene_34:31742..32548_807_bp,,,,,,,
2,Potential_gene_3:1200..1880_681_bp,Potential_gene_1:418..1098_681_bp,,,,,,,,
1,Potential_gene_60:58930..59634_705_bp,,,,,,,,,
3,Potential_gene_11:11375..11722_348_bp,Potential_gene_48:46655..47002_348_bp,Potential_gene_38:37126..37473_348_bp,,,,,,,
3,Potential_gene_8:7871..9427_1557_bp,Potential_gene_14:14519..16075_1557_bp,Potential_gene_43:45150..46706_1557_bp,,,,,,,
3,Potential_gene_1:197..463_267_bp,Potential_gene_1:618..884_267_bp,Potential_gene_13:9975..10241_267_bp,,,,,,,
1,Potential_gene_102:114462..114647_186_bp,,,,,,,,,
1,Potential_gene_4:2709..3674_966_bp,,,,,,,,,
3,Potential_gene_3:2000..2389_390_bp,Potential_gene_141:131945..132334_390_bp,Potential_gene_6:3792..4181_390_bp,,,,,,,
2,Potential_gene_7:6475..7356_882_bp,Potential_gene_6:6475..7356_882_bp,,,,,,,,
1,Potential_gene_32:30210..31610_1401_bp,,,,,,,,,
2,Potential_gene_12:6985..7353_369_bp,Potential_gene_17:8872..9240_369_bp,,,,,,,,
2,Potential_gene_24:22072..24777_2706_bp,Potential_gene_32:31014..33719_2706_bp,,,,,,,,
1,Potential_gene_7:6123..7196_1074_bp,,,,,,,,,
1,Potential_gene_76:72647..74188_1542_bp,,,,,,,,,
1,Potential_gene_33:24276..26705_2430_bp,,,,,,,,,
2,Potential_gene_5:5364..6296_933_bp,Potential_gene_6:5364..6296_933_bp,,,,,,,,
1,Potential_gene_15:10094..10513_420_bp,,,,,,,,,
6,Potential_gene_1:711..908_198_bp,Potential_gene_7:6833..7030_198_bp,Potential_gene_3:1696..1893_198_bp,Potential_gene_5:4439..4636_198_bp,Potential_gene_9:8560..8757_198_bp,Potential_gene_20:16714..16911_198_bp,,,,
3,Potential_gene_2:629..1978_1350_bp,Potential_gene_58:57586..58935_1350_bp,Potential_gene_8:8960..10309_1350_bp,,,,,,,
1,Potential_gene_2:1359..2309_951_bp,,,,,,,,,
1,Potential_gene_9:9778..10755_978_bp,,,,,,,,,
1,Potential_gene_18:17224..17565_342_bp,,,,,,,,,
1,Potential_gene_66:47297..48334_1038_bp,,,,,,,,,
1,Potential_gene_14:13133..13600_468_bp,,,,,,,,,
1,Potential_gene_101:113017..113223_207_bp,,,,,,,,,
2,Potential_gene_11:8249..9541_1293_bp,Potential_gene_65:77513..78805_1293_bp,,,,,,,,
10,Potential_gene_10:8117..8338_222_bp,Potential_gene_14:10511..10732_222_bp,Potential_gene_8:5374..5595_222_bp,Potential_gene_4:2976..3197_222_bp,Potential_gene_2:1186..1407_222_bp,Potential_gene_4:2126..2347_222_bp,Potential_gene_6:4389..4610_222_bp,Potential_gene_3:1688..1909_222_bp,Potential_gene_16:12238..12459_222_bp,Potential_gene_27:20392..20613_222_bp
3,Potential_gene_6:5879..6622_744_bp,Potential_gene_35:33287..34030_744_bp,Potential_gene_25:23758..24501_744_bp,,,,,,,
1,Potential_gene_1:131..1216_1086_bp,,,,,,,,,
1,Potential_gene_1:9..395_387_bp,,,,,,,,,
4,Potential_gene_2:461..1852_1392_bp,Potential_gene_3:2051..3442_1392_bp,Potential_gene_4:2707..4098_1392_bp,Potential_gene_73:62307..63698_1392_bp,,,,,,
2,Potential_gene_7:7175..8353_1179_bp,Potential_gene_24:24061..25239_1179_bp,,,,,,,,
3,Potential_gene_40:39042..39368_327_bp,Potential_gene_32:30100..30426_327_bp,Potential_gene_41:40247..40573_327_bp,,,,,,,
2,Potential_gene_41:38332..39018_687_bp,Potential_gene_49:47274..47960_687_bp,,,,,,,,
2,Potential_gene_11:7964..8152_189_bp,Potential_gene_10:7013..7201_189_bp,,,,,,,,
3,Potential_gene_12:10942..15441_4500_bp,Potential_gene_4:2000..6499_4500_bp,Potential_gene_12:12136..16638_4503_bp,,,,,,,
1,Potential_gene_67:56964..57320_357_bp,,,,,,,,,
1,Potential_gene_72:77389..77961_573_bp,,,,,,,,,
2,Potential_gene_38:35681..36286_606_bp,Potential_gene_19:15433..16038_606_bp,,,,,,,,
1,Potential_gene_51:40423..40719_297_bp,,,,,,,,,
2,Potential_gene_6:3782..5056_1275_bp,Potential_gene_5:3782..5056_1275_bp,,,,,,,,
3,Potential_gene_51:46643..47572_930_bp,Potential_gene_53:53416..54345_930_bp,Potential_gene_32:26395..27324_930_bp,,,,,,,
1,Potential_gene_3:1604..1912_309_bp,,,,,,,,,
1,Potential_gene_66:78806..79441_636_bp,,,,,,,,,
1,Potential_gene_2:168..530_363_bp,,,,,,,,,
1,Potential_gene_3:2000..2914_915_bp,,,,,,,,,
1,Potential_gene_12:13950..14420_471_bp,,,,,,,,,
2,Potential_gene_40:35634..35825_192_bp,Potential_gene_59:55882..56073_192_bp,,,,,,,,
1,Potential_gene_51:56497..60807_4311_bp,,,,,,,,,
1,Potential_gene_109:106735..107520_786_bp,,,,,,,,,
4,Potential_gene_2:1298..1984_687_bp,Potential_gene_1:285..971_687_bp,Potential_gene_4:2767..3453_687_bp,Potential_gene_9:9622..10308_687_bp,,,,,,
2,Potential_gene_46:42079..42675_597_bp,Potential_gene_56:51608..52204_597_bp,,,,,,,,
1,Potential_gene_5:2000..2353_354_bp,,,,,,,,,
2,Potential_gene_49:53299..54510_1212_bp,Potential_gene_27:32363..33574_1212_bp,,,,,,,,
1,Potential_gene_39:43834..44721_888_bp,,,,,,,,,
3,Potential_gene_34:30973..32820_1848_bp,Potential_gene_6:4045..5892_1848_bp,Potential_gene_44:40502..42349_1848_bp,,,,,,,
3,Potential_gene_56:49570..52203_2634_bp,Potential_gene_48:48785..51418_2634_bp,Potential_gene_37:29322..31955_2634_bp,,,,,,,
2,Potential_gene_43:35272..36990_1719_bp,Potential_gene_51:35377..37095_1719_bp,,,,,,,,
5,Potential_gene_5:3695..4285_591_bp,Potential_gene_5:8025..8615_591_bp,Potential_gene_44:77923..78513_591_bp,Potential_gene_4:3695..4285_591_bp,Potential_gene_14:47632..48222_591_bp,,,,,
1,Potential_gene_74:85978..86466_489_bp,,,,,,,,,
1,Potential_gene_23:20181..20783_603_bp,,,,,,,,,
3,Potential_gene_34:31750..32082_333_bp,Potential_gene_32:31750..32082_333_bp,Potential_gene_2:1459..1791_333_bp,,,,,,,
1,Potential_gene_30:31732..32094_363_bp,,,,,,,,,
1,Potential_gene_23:20337..21851_1515_bp,,,,,,,,,
2,Potential_gene_17:17584..18270_687_bp,Potential_gene_9:6745..7431_687_bp,,,,,,,,
4,Potential_gene_20:51813..52652_840_bp,Potential_gene_50:82104..82943_840_bp,Potential_gene_11:12206..13045_840_bp,Potential_gene_11:7876..8715_840_bp,,,,,,
1,Potential_gene_10:7953..8420_468_bp,,,,,,,,,
1,Potential_gene_5:5809..6159_351_bp,,,,,,,,,
4,Potential_gene_3:6330..6731_402_bp,Potential_gene_2:2000..2401_402_bp,Potential_gene_42:76228..76629_402_bp,Potential_gene_12:45937..46338_402_bp,,,,,,
3,Potential_gene_34:28244..28552_309_bp,Potential_gene_51:52188..52496_309_bp,Potential_gene_53:48492..48800_309_bp,,,,,,,
3,Potential_gene_16:13348..13695_348_bp,Potential_gene_16:14517..14864_348_bp,Potential_gene_17:13348..13695_348_bp,,,,,,,
1,Potential_gene_79:92413..92631_219_bp,,,,,,,,,
3,Potential_gene_5:3748..3915_168_bp,Potential_gene_26:23641..23808_168_bp,Potential_gene_25:24810..24977_168_bp,,,,,,,
4,Potential_gene_6:4482..7091_2610_bp,Potential_gene_3:2000..4609_2610_bp,Potential_gene_4:3013..5622_2610_bp,Potential_gene_11:11337..13946_2610_bp,,,,,,
2,Potential_gene_7:7798..8922_1125_bp,Potential_gene_2:943..2067_1125_bp,,,,,,,,
1,Potential_gene_33:36613..36996_384_bp,,,,,,,,,
2,Potential_gene_1:1503..3050_1548_bp,Potential_gene_2:1503..3050_1548_bp,,,,,,,,
2,Potential_gene_14:7058..7423_366_bp,Potential_gene_9:5171..5536_366_bp,,,,,,,,
2,Potential_gene_16:9954..11315_1362_bp,Potential_gene_4:4860..6221_1362_bp,,,,,,,,
1,Potential_gene_99:113909..114715_807_bp,,,,,,,,,
2,Potential_gene_54:39940..40944_1005_bp,Potential_gene_46:39835..40839_1005_bp,,,,,,,,
2,Potential_gene_14:9847..10137_291_bp,Potential_gene_108:117748..118038_291_bp,,,,,,,,
1,Potential_gene_47:53928..54476_549_bp,,,,,,,,,
3,Potential_gene_8:5736..6617_882_bp,Potential_gene_143:133889..134770_882_bp,Potential_gene_5:3944..4825_882_bp,,,,,,,
1,Potential_gene_66:55462..56832_1371_bp,,,,,,,,,
1,Potential_gene_35:34360..35025_666_bp,,,,,,,,,
3,Potential_gene_23:22248..24071_1824_bp,Potential_gene_82:77112..78935_1824_bp,Potential_gene_4:2000..3823_1824_bp,,,,,,,
1,Potential_gene_5:2858..3166_309_bp,,,,,,,,,
3,Potential_gene_7:6757..7263_507_bp,Potential_gene_34:32646..33152_507_bp,Potential_gene_24:23117..23623_507_bp,,,,,,,
2,Potential_gene_8:3669..4193_525_bp,Potential_gene_128:120245..120769_525_bp,,,,,,,,
1,Potential_gene_56:53779..55023_1245_bp,,,,,,,,,
1,Potential_gene_122:131669..132730_1062_bp,,,,,,,,,
5,Potential_gene_2:1156..2022_867_bp,Potential_gene_8:6976..7842_867_bp,Potential_gene_1:265..1131_867_bp,Potential_gene_3:2385..3251_867_bp,Potential_gene_5:3804..4670_867_bp,,,,,
3,Potential_gene_7:6235..7056_822_bp,Potential_gene_26:27297..28118_822_bp,Potential_gene_27:27297..28118_822_bp,,,,,,,
1,Potential_gene_59:45750..47726_1977_bp,,,,,,,,,
1,Potential_gene_68:57401..57916_516_bp,,,,,,,,,
1,Potential_gene_83:95860..96018_159_bp,,,,,,,,,
1,Potential_gene_8:6094..6891_798_bp,,,,,,,,,
1,Potential_gene_25:21782..22846_1065_bp,,,,,,,,,
1,Potential_gene_13:7851..9359_1509_bp,,,,,,,,,
2,Potential_gene_5:3189..3692_504_bp,Potential_gene_4:3189..3692_504_bp,,,,,,,,
1,Potential_gene_41:37186..37548_363_bp,,,,,,,,,
1,Potential_gene_64:53230..54294_1065_bp,,,,,,,,,
1,Potential_gene_54:41750..42037_288_bp,,,,,,,,,
2,Potential_gene_13:11181..13424_2244_bp,Potential_gene_63:73450..75693_2244_bp,,,,,,,,
1,Potential_gene_6:2296..2526_231_bp,,,,,,,,,
3,Potential_gene_18:16375..18036_1662_bp,Potential_gene_13:12285..13946_1662_bp,Potential_gene_28:25904..27565_1662_bp,,,,,,,
1,Potential_gene_40:19338..19499_162_bp,,,,,,,,,
1,Potential_gene_75:74093..75856_1764_bp,,,,,,,,,
3,Potential_gene_16:16694..17989_1296_bp,Potential_gene_25:21863..23158_1296_bp,Potential_gene_15:12334..13629_1296_bp,,,,,,,
2,Potential_gene_59:67338..68309_972_bp,Potential_gene_17:18566..19537_972_bp,,,,,,,,
3,Potential_gene_14:10154..11659_1506_bp,Potential_gene_1:273..1778_1506_bp,Potential_gene_3:2000..3505_1506_bp,,,,,,,
1,Potential_gene_39:33596..33844_249_bp,,,,,,,,,
1,Potential_gene_77:56443..56772_330_bp,,,,,,,,,
2,Potential_gene_10:4083..4523_441_bp,Potential_gene_5:2196..2636_441_bp,,,,,,,,
1,Potential_gene_9:8266..8754_489_bp,,,,,,,,,
1,Potential_gene_1:24..1478_1455_bp,,,,,,,,,
2,Potential_gene_8:6767..8161_1395_bp,Potential_gene_18:16296..17690_1395_bp,,,,,,,,
1,Potential_gene_11:7647..7892_246_bp,,,,,,,,,
3,Potential_gene_35:36406..36615_210_bp,Potential_gene_27:27464..27673_210_bp,Potential_gene_34:37649..37846_198_bp,,,,,,,
4,Potential_gene_7:5323..5559_237_bp,Potential_gene_6:4667..4903_237_bp,Potential_gene_5:3077..3313_237_bp,Potential_gene_76:64923..65159_237_bp,,,,,,
1,Potential_gene_8:7132..7404_273_bp,,,,,,,,,
1,Potential_gene_51:45514..45825_312_bp,,,,,,,,,
1,Potential_gene_19:18600..20144_1545_bp,,,,,,,,,
1,Potential_gene_8:9562..9900_339_bp,,,,,,,,,
3,Potential_gene_1:1084..1281_198_bp,Potential_gene_2:1084..1281_198_bp,Potential_gene_17:14837..15034_198_bp,,,,,,,
2,Potential_gene_137:128658..129215_558_bp,Potential_gene_2:505..1062_558_bp,,,,,,,,
1,Potential_gene_22:19709..20167_459_bp,,,,,,,,,
1,Potential_gene_11:11746..13893_2148_bp,,,,,,,,,
1,Potential_gene_1:740..904_165_bp,,,,,,,,,
1,Potential_gene_41:19556..24088_4533_bp,,,,,,,,,
1,Potential_gene_2:473..841_369_bp,,,,,,,,,
1,Potential_gene_43:30051..30671_621_bp,,,,,,,,,
1,Potential_gene_9:2395..2853_459_bp,,,,,,,,,
1,Potential_gene_48:42381..43943_1563_bp,,,,,,,,,
1,Potential_gene_37:35148..35513_366_bp,,,,,,,,,
2,Potential_gene_2:819..1226_408_bp,Potential_gene_3:819..1226_408_bp,,,,,,,,
1,Potential_gene_61:47772..48140_369_bp,,,,,,,,,
1,Potential_gene_33:31387..32418_1032_bp,,,,,,,,,
1,Potential_gene_27:14414..14587_174_bp,,,,,,,,,
4,Potential_gene_8:3994..5073_1080_bp,Potential_gene_10:6035..7114_1080_bp,Potential_gene_10:5668..6747_1080_bp,Potential_gene_9:4867..5946_1080_bp,,,,,,
1,Potential_gene_59:47146..47517_372_bp,,,,,,,,,
1,Potential_gene_32:14317..15102_786_bp,,,,,,,,,
1,Potential_gene_6:1252..1548_297_bp,,,,,,,,,
2,Potential_gene_13:10942..12588_1647_bp,Potential_gene_63:74487..76133_1647_bp,,,,,,,,
3,Potential_gene_24:25496..26452_957_bp,Potential_gene_16:16554..17510_957_bp,Potential_gene_24:26680..27645_966_bp,,,,,,,
3,Potential_gene_1:549..794_246_bp,Potential_gene_3:1482..1727_246_bp,Potential_gene_2:549..794_246_bp,,,,,,,
1,Potential_gene_25:25423..26751_1329_bp,,,,,,,,,
2,Potential_gene_56:67246..67977_732_bp,Potential_gene_19:18842..19573_732_bp,,,,,,,,
1,Potential_gene_1:816..1262_447_bp,,,,,,,,,
6,Potential_gene_5:3299..5104_1806_bp,Potential_gene_11:9947..11752_1806_bp,Potential_gene_4:2743..4548_1806_bp,Potential_gene_4:2000..3805_1806_bp,Potential_gene_7:6625..8430_1806_bp,Potential_gene_40:40578..42383_1806_bp,,,,
1,Potential_gene_4:2788..3633_846_bp,,,,,,,,,
1,Potential_gene_28:28312..29067_756_bp,,,,,,,,,
2,Potential_gene_11:6176..6946_771_bp,Potential_gene_12:6183..7022_840_bp,,,,,,,,
1,Potential_gene_25:22230..23516_1287_bp,,,,,,,,,
1,Potential_gene_71:75724..77241_1518_bp,,,,,,,,,
2,Potential_gene_60:56865..57359_495_bp,Potential_gene_50:47336..47830_495_bp,,,,,,,,
1,Potential_gene_3:1067..1750_684_bp,,,,,,,,,
2,Potential_gene_40:36826..38310_1485_bp,Potential_gene_48:45768..47252_1485_bp,,,,,,,,
2,Potential_gene_2:1964..2818_855_bp,Potential_gene_102:98312..99166_855_bp,,,,,,,,
2,Potential_gene_7:2990..4093_1104_bp,Potential_gene_6:2473..3576_1104_bp,,,,,,,,
2,Potential_gene_123:118576..118887_312_bp,Potential_gene_3:2000..2311_312_bp,,,,,,,,
1,Potential_gene_91:104662..105597_936_bp,,,,,,,,,
4,Potential_gene_9:6536..7540_1005_bp,Potential_gene_3:2624..3628_1005_bp,Potential_gene_2:2000..3004_1005_bp,Potential_gene_1:372..1376_1005_bp,,,,,,
1,Potential_gene_58:57725..58813_1089_bp,,,,,,,,,
1,Potential_gene_19:18238..19764_1527_bp,,,,,,,,,
1,Potential_gene_30:21617..22042_426_bp,,,,,,,,,
1,Potential_gene_25:16252..17658_1407_bp,,,,,,,,,
3,Potential_gene_61:57271..58413_1143_bp,Potential_gene_43:42520..43662_1143_bp,Potential_gene_42:37023..38165_1143_bp,,,,,,,
1,Potential_gene_90:103727..104644_918_bp,,,,,,,,,
1,Potential_gene_7:8788..9954_1167_bp,,,,,,,,,
2,Potential_gene_43:38477..39490_1014_bp,Potential_gene_62:58725..59738_1014_bp,,,,,,,,
1,Potential_gene_8:8589..9626_1038_bp,,,,,,,,,
5,Potential_gene_7:6919..7644_726_bp,Potential_gene_5:5192..5917_726_bp,Potential_gene_1:55..780_726_bp,Potential_gene_3:2798..3523_726_bp,Potential_gene_18:15073..15798_726_bp,,,,,
1,Potential_gene_17:20359..20754_396_bp,,,,,,,,,
2,Potential_gene_46:46813..46980_168_bp,Potential_gene_5:4105..4272_168_bp,,,,,,,,
1,Potential_gene_22:14617..15165_549_bp,,,,,,,,,
1,Potential_gene_20:19664..20194_531_bp,,,,,,,,,
2,Potential_gene_22:22318..23130_813_bp,Potential_gene_5:5432..6244_813_bp,,,,,,,,
1,Potential_gene_28:21442..21930_489_bp,,,,,,,,,
3,Potential_gene_3:3050..3748_699_bp,Potential_gene_1:961..1659_699_bp,Potential_gene_53:52490..53188_699_bp,,,,,,,
1,Potential_gene_2:1714..3258_1545_bp,,,,,,,,,
2,Potential_gene_17:16130..16702_573_bp,Potential_gene_15:16130..16702_573_bp,,,,,,,,
2,Potential_gene_4:2638..3636_999_bp,Potential_gene_72:83240..84238_999_bp,,,,,,,,
1,Potential_gene_1:18..296_279_bp,,,,,,,,,
1,Potential_gene_14:12766..13023_258_bp,,,,,,,,,
4,Potential_gene_6:6257..6523_267_bp,Potential_gene_9:8739..9005_267_bp,Potential_gene_7:7270..7536_267_bp,Potential_gene_14:15594..15860_267_bp,,,,,,
1,Potential_gene_73:78019..79005_987_bp,,,,,,,,,
1,Potential_gene_8:6135..6980_846_bp,,,,,,,,,
3,Potential_gene_1:627..1247_621_bp,Potential_gene_7:5163..5783_621_bp,Potential_gene_2:1251..1871_621_bp,,,,,,,
2,Potential_gene_47:29967..30197_231_bp,Potential_gene_10:10614..10844_231_bp,,,,,,,,
4,Potential_gene_10:10324..10992_669_bp,Potential_gene_3:2000..2668_669_bp,Potential_gene_2:987..1655_669_bp,Potential_gene_5:3469..4137_669_bp,,,,,,
1,Potential_gene_79:56992..57255_264_bp,,,,,,,,,
3,Potential_gene_3:3731..4867_1137_bp,Potential_gene_2:860..1996_1137_bp,Potential_gene_10:11699..12835_1137_bp,,,,,,,
2,Potential_gene_1:131..1954_1824_bp,Potential_gene_51:49171..51177_2007_bp,,,,,,,,
3,Potential_gene_8:4956..5579_624_bp,Potential_gene_120:115871..116494_624_bp,Potential_gene_8:5561..6184_624_bp,,,,,,,
1,Potential_gene_9:10479..11462_984_bp,,,,,,,,,
1,Potential_gene_105:115689..116273_585_bp,,,,,,,,,
2,Potential_gene_43:41686..42483_798_bp,Potential_gene_35:32744..33541_798_bp,,,,,,,,
4,Potential_gene_4:2761..3150_390_bp,Potential_gene_2:720..1109_390_bp,Potential_gene_4:2394..2783_390_bp,Potential_gene_3:1593..1982_390_bp,,,,,,
3,Potential_gene_15:18933..19715_783_bp,Potential_gene_15:17736..18518_783_bp,Potential_gene_7:8794..9576_783_bp,,,,,,,
1,Potential_gene_70:68991..69293_303_bp,,,,,,,,,
1,Potential_gene_28:18848..20512_1665_bp,,,,,,,,,
3,Potential_gene_28:28949..29512_564_bp,Potential_gene_9:7887..8450_564_bp,Potential_gene_29:28949..29512_564_bp,,,,,,,
1,Potential_gene_84:89674..90156_483_bp,,,,,,,,,
2,Potential_gene_68:79715..80629_915_bp,Potential_gene_8:6245..7159_915_bp,,,,,,,,
3,Potential_gene_39:36405..36719_315_bp,Potential_gene_47:45347..45661_315_bp,Potential_gene_53:50783..51091_309_bp,,,,,,,
2,Potential_gene_46:44204..45016_813_bp,Potential_gene_38:35262..36074_813_bp,,,,,,,,
3,Potential_gene_2:1754..1990_237_bp,Potential_gene_115:112064..112300_237_bp,Potential_gene_2:1149..1385_237_bp,,,,,,,
2,Potential_gene_22:24523..24855_333_bp,Potential_gene_53:61964..62296_333_bp,,,,,,,,
3,Potential_gene_35:28567..28995_429_bp,Potential_gene_50:51745..52173_429_bp,Potential_gene_54:48815..49243_429_bp,,,,,,,
1,Potential_gene_34:35589..36551_963_bp,,,,,,,,,
1,Potential_gene_52:60571..61938_1368_bp,,,,,,,,,
1,Potential_gene_76:86837..87634_798_bp,,,,,,,,,
1,Potential_gene_77:72081..72680_600_bp,,,,,,,,,
1,Potential_gene_67:64978..65502_525_bp,,,,,,,,,
2,Potential_gene_5:4345..5148_804_bp,Potential_gene_4:4345..5148_804_bp,,,,,,,,
1,Potential_gene_27:25661..26692_1032_bp,,,,,,,,,
1,Potential_gene_36:32676..32930_255_bp,,,,,,,,,
1,Potential_gene_15:16015..16491_477_bp,,,,,,,,,
3,Potential_gene_9:8183..8902_720_bp,Potential_gene_32:31007..31726_720_bp,Potential_gene_22:21478..22197_720_bp,,,,,,,
1,Potential_gene_21:20157..20552_396_bp,,,,,,,,,
1,Potential_gene_7:4479..5039_561_bp,,,,,,,,,
3,Potential_gene_3:2000..2272_273_bp,Potential_gene_3:3169..3441_273_bp,Potential_gene_4:2000..2272_273_bp,,,,,,,
1,Potential_gene_30:27768..29741_1974_bp,,,,,,,,,
1,Potential_gene_3:1569..1757_189_bp,,,,,,,,,
2,Potential_gene_40:45042..71864_26823_bp,Potential_gene_10:14751..41573_26823_bp,,,,,,,,
1,Potential_gene_11:4431..5150_720_bp,,,,,,,,,
1,Potential_gene_80:91111..92466_1356_bp,,,,,,,,,
1,Potential_gene_1:161..1357_1197_bp,,,,,,,,,
1,Potential_gene_47:36869..37354_486_bp,,,,,,,,,
1,Potential_gene_17:17244..18146_903_bp,,,,,,,,,
4,Potential_gene_7:4654..5211_558_bp,Potential_gene_6:4067..4624_558_bp,Potential_gene_8:6364..6921_558_bp,Potential_gene_7:5313..5870_558_bp,,,,,,
1,Potential_gene_35:37782..37943_162_bp,,,,,,,,,
2,Potential_gene_93:90948..91646_699_bp,Potential_gene_11:9483..10181_699_bp,,,,,,,,
3,Potential_gene_2:1343..1774_432_bp,Potential_gene_6:4665..5096_432_bp,Potential_gene_35:35296..35727_432_bp,,,,,,,
1,Potential_gene_28:26495..28405_1911_bp,,,,,,,,,
1,Potential_gene_111:120931..122412_1482_bp,,,,,,,,,
1,Potential_gene_93:106067..106543_477_bp,,,,,,,,,
